method,method_label,method_scope,rank,model,creator,slug,variant_group,ranking_grain,evidence_tier,score,score_role,rank_mean,rank_weighted_mean,rank_mean_role,rank_min,rank_max,rank_span,rank_tie_break_policy,twopl_rank,twopl_score,sparse_rasch_rank,sparse_rasch_score,twopl_unique_benchmark_families,sparse_unique_benchmark_families,unique_benchmark_families,component_weights,board_item_pool_sizes,rasch_rank,rasch_score,dense_rasch_rank,dense_rasch_score,component_methods,coding_score,coding_tests,coding_twopl_score,coding_sparse_rasch_score,coding_twopl_tests,coding_sparse_rasch_tests,coding_primary_item_pool_size,coding_sparse_item_pool_size,coding_evidence_coverage_score,coding_rasch_score,coding_rasch_tests,coding_dense_rasch_score,coding_dense_rasch_tests,agentic-tool-work_score,agentic-tool-work_tests,agentic-tool-work_twopl_score,agentic-tool-work_sparse_rasch_score,agentic-tool-work_twopl_tests,agentic-tool-work_sparse_rasch_tests,agentic-tool-work_primary_item_pool_size,agentic-tool-work_sparse_item_pool_size,agentic-tool-work_evidence_coverage_score,agentic-tool-work_rasch_score,agentic-tool-work_rasch_tests,agentic-tool-work_dense_rasch_score,agentic-tool-work_dense_rasch_tests,hard-reasoning_score,hard-reasoning_tests,hard-reasoning_twopl_score,hard-reasoning_sparse_rasch_score,hard-reasoning_twopl_tests,hard-reasoning_sparse_rasch_tests,hard-reasoning_primary_item_pool_size,hard-reasoning_sparse_item_pool_size,hard-reasoning_evidence_coverage_score,hard-reasoning_rasch_score,hard-reasoning_rasch_tests,hard-reasoning_dense_rasch_score,hard-reasoning_dense_rasch_tests,knowledge-science_score,knowledge-science_tests,knowledge-science_twopl_score,knowledge-science_sparse_rasch_score,knowledge-science_twopl_tests,knowledge-science_sparse_rasch_tests,knowledge-science_primary_item_pool_size,knowledge-science_sparse_item_pool_size,knowledge-science_evidence_coverage_score,knowledge-science_rasch_score,knowledge-science_rasch_tests,knowledge-science_dense_rasch_score,knowledge-science_dense_rasch_tests,instruction-context_score,instruction-context_tests,instruction-context_twopl_score,instruction-context_sparse_rasch_score,instruction-context_twopl_tests,instruction-context_sparse_rasch_tests,instruction-context_primary_item_pool_size,instruction-context_sparse_item_pool_size,instruction-context_evidence_coverage_score,instruction-context_rasch_score,instruction-context_rasch_tests,instruction-context_dense_rasch_score,instruction-context_dense_rasch_tests,board_test_slots_total,min_board_tests,boards_below_main_target,evidence_coverage_score,rank_percentile
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,1,Claude Fable 5.1 (max with fallback),Anthropic,claude-fable-5-1,claude fable 5 1 with fallback,exact_config,Provisional,95.0199,primary_ranking_key_0_100_weighted_method_score,1.0,1.0,audit_only_not_ranking_key,1,1,0,higher_score_then_stable_id,1,94.9384,1,95.346,10,12,10,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 4, 'agentic-tool-work': 6, 'hard-reasoning': 4, 'knowledge-science': 5, 'instruction-context': 3}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}}",1,95.3519,1,95.7044,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 1, 'score': 94.9384, 'rank_percentile': 100.0, 'selected_slug': 'claude-fable-5-1', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 91.527, 'agentic-tool-work': 90.923, 'hard-reasoning': 99.136, 'knowledge-science': 98.794, 'instruction-context': 94.312}, 'board_tests': {'coding': 4, 'agentic-tool-work': 4, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 1, 'score': 95.346, 'rank_percentile': 100.0, 'selected_slug': 'claude-fable-5-1', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 88.869, 'agentic-tool-work': 92.409, 'hard-reasoning': 98.483, 'knowledge-science': 98.645, 'instruction-context': 98.324}, 'board_tests': {'coding': 5, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 1, 'score': 95.3519, 'rank_percentile': 100.0, 'selected_slug': 'claude-fable-5-1', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 88.745, 'agentic-tool-work': 92.591, 'hard-reasoning': 98.483, 'knowledge-science': 98.635, 'instruction-context': 98.305}, 'board_tests': {'coding': 4, 'agentic-tool-work': 4, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 1, 'score': 95.7044, 'rank_percentile': 100.0, 'selected_slug': 'claude-fable-5-1', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 90.3, 'agentic-tool-work': 92.798, 'hard-reasoning': 98.483, 'knowledge-science': 98.635, 'instruction-context': 98.305}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}}",90.995,4,91.527,88.869,4,5,4,7,94.286,88.745,4,90.3,2,91.22,4,90.923,92.409,4,5,6,10,63.333,92.591,4,92.798,2,99.005,3,99.136,98.483,3,3,4,4,75.0,98.483,3,98.483,3,98.764,4,98.794,98.645,4,4,5,7,75.429,98.635,4,98.635,4,95.114,2,94.312,98.324,2,2,3,4,63.333,98.305,2,98.305,2,17,2,1,74.276,100.0
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,2,Claude Fable 5.1 (xhigh with fallback),Anthropic,claude-fable-5-1-xhigh,claude fable 5 1 with fallback,exact_config,Provisional,94.9514,primary_ranking_key_0_100_weighted_method_score,2.0,2.0,audit_only_not_ranking_key,2,2,0,higher_score_then_stable_id,2,94.8571,2,95.3285,7,7,7,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 4, 'agentic-tool-work': 6, 'hard-reasoning': 4, 'knowledge-science': 5, 'instruction-context': 3}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}}",2,95.296,2,95.3004,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 2, 'score': 94.8571, 'rank_percentile': 99.3827, 'selected_slug': 'claude-fable-5-1-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 92.447, 'agentic-tool-work': 90.494, 'hard-reasoning': 99.141, 'knowledge-science': 98.622, 'instruction-context': 93.581}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 2, 'score': 95.3285, 'rank_percentile': 99.3827, 'selected_slug': 'claude-fable-5-1-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 89.613, 'agentic-tool-work': 91.976, 'hard-reasoning': 98.483, 'knowledge-science': 98.436, 'instruction-context': 98.135}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 2, 'score': 95.296, 'rank_percentile': 99.3827, 'selected_slug': 'claude-fable-5-1-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 89.477, 'agentic-tool-work': 91.98, 'hard-reasoning': 98.483, 'knowledge-science': 98.425, 'instruction-context': 98.115}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 2, 'score': 95.3004, 'rank_percentile': 99.3827, 'selected_slug': 'claude-fable-5-1-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 89.482, 'agentic-tool-work': 91.997, 'hard-reasoning': 98.483, 'knowledge-science': 98.425, 'instruction-context': 98.115}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}}",91.88,2,92.447,89.613,2,2,4,7,45.714,89.477,2,89.482,2,90.79,2,90.494,91.976,2,2,6,10,30.667,91.98,2,91.997,2,99.009,3,99.141,98.483,3,3,4,4,75.0,98.483,3,98.483,3,98.585,4,98.622,98.436,4,4,5,7,75.429,98.425,4,98.425,4,94.492,2,93.581,98.135,2,2,3,4,63.333,98.115,2,98.115,2,13,2,3,58.029,99.3827
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,3,Claude Fable 5.1 (high with fallback),Anthropic,claude-fable-5-1-high,claude fable 5 1 with fallback,exact_config,Provisional,94.3697,primary_ranking_key_0_100_weighted_method_score,3.2,3.2,audit_only_not_ranking_key,3,4,1,higher_score_then_stable_id,3,94.2924,4,94.6789,7,7,7,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 4, 'agentic-tool-work': 6, 'hard-reasoning': 4, 'knowledge-science': 5, 'instruction-context': 3}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}}",3,94.6444,3,94.649,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 3, 'score': 94.2924, 'rank_percentile': 98.7654, 'selected_slug': 'claude-fable-5-1-high', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 91.262, 'agentic-tool-work': 90.081, 'hard-reasoning': 98.673, 'knowledge-science': 97.713, 'instruction-context': 93.733}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 4, 'score': 94.6789, 'rank_percentile': 98.1481, 'selected_slug': 'claude-fable-5-1-high', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 88.223, 'agentic-tool-work': 91.663, 'hard-reasoning': 97.772, 'knowledge-science': 97.587, 'instruction-context': 98.149}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 3, 'score': 94.6444, 'rank_percentile': 98.7654, 'selected_slug': 'claude-fable-5-1-high', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 88.081, 'agentic-tool-work': 91.666, 'hard-reasoning': 97.772, 'knowledge-science': 97.573, 'instruction-context': 98.129}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 3, 'score': 94.649, 'rank_percentile': 98.7654, 'selected_slug': 'claude-fable-5-1-high', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 88.086, 'agentic-tool-work': 91.684, 'hard-reasoning': 97.772, 'knowledge-science': 97.573, 'instruction-context': 98.129}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}}",90.654,2,91.262,88.223,2,2,4,7,45.714,88.081,2,88.086,2,90.397,2,90.081,91.663,2,2,6,10,30.667,91.666,2,91.684,2,98.493,3,98.673,97.772,3,3,4,4,75.0,97.772,3,97.772,3,97.688,4,97.713,97.587,4,4,5,7,75.429,97.573,4,97.573,4,94.616,2,93.733,98.149,2,2,3,4,63.333,98.129,2,98.129,2,13,2,3,58.029,98.7654
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,4,Claude Opus 5 (max),Anthropic,claude-opus-5,claude opus 5,exact_config,Provisional,94.0798,primary_ranking_key_0_100_weighted_method_score,5.4,5.4,audit_only_not_ranking_key,3,6,3,higher_score_then_stable_id,6,93.9214,3,94.7135,10,13,10,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 4, 'agentic-tool-work': 6, 'hard-reasoning': 4, 'knowledge-science': 5, 'instruction-context': 3}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}}",4,94.3806,7,93.936,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 6, 'score': 93.9214, 'rank_percentile': 96.9136, 'selected_slug': 'claude-opus-5', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 90.901, 'agentic-tool-work': 90.01, 'hard-reasoning': 98.908, 'knowledge-science': 97.885, 'instruction-context': 91.903}, 'board_tests': {'coding': 3, 'agentic-tool-work': 4, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 3, 'score': 94.7135, 'rank_percentile': 98.7654, 'selected_slug': 'claude-opus-5', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 89.345, 'agentic-tool-work': 91.567, 'hard-reasoning': 98.14, 'knowledge-science': 97.087, 'instruction-context': 97.428}, 'board_tests': {'coding': 5, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 4, 'score': 94.3806, 'rank_percentile': 98.1481, 'selected_slug': 'claude-opus-5', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 87.697, 'agentic-tool-work': 91.591, 'hard-reasoning': 98.14, 'knowledge-science': 97.07, 'instruction-context': 97.404}, 'board_tests': {'coding': 3, 'agentic-tool-work': 4, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 7, 'score': 93.936, 'rank_percentile': 96.2963, 'selected_slug': 'claude-opus-5', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.899, 'agentic-tool-work': 90.167, 'hard-reasoning': 98.14, 'knowledge-science': 97.07, 'instruction-context': 97.404}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}}",90.59,3,90.901,89.345,3,5,4,7,74.286,87.697,3,86.899,2,90.321,4,90.01,91.567,4,5,6,10,63.333,91.591,4,90.167,2,98.754,3,98.908,98.14,3,3,4,4,75.0,98.14,3,98.14,3,97.725,5,97.885,97.087,5,5,5,7,94.286,97.07,5,97.07,5,93.008,2,91.903,97.428,2,2,3,4,63.333,97.404,2,97.404,2,17,2,1,74.048,98.1481
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,5,GPT-6 Astra (xhigh),OpenAI,gpt-6-astra-xhigh,gpt 6 astra,exact_config,Provisional,94.0642,primary_ranking_key_0_100_weighted_method_score,4.2,4.2,audit_only_not_ranking_key,4,5,1,higher_score_then_stable_id,4,93.9875,5,94.371,8,8,8,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 4, 'agentic-tool-work': 6, 'hard-reasoning': 4, 'knowledge-science': 5, 'instruction-context': 3}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}}",5,94.3354,4,94.3404,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 4, 'score': 93.9875, 'rank_percentile': 98.1481, 'selected_slug': 'gpt-6-astra-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 90.31, 'agentic-tool-work': 88.977, 'hard-reasoning': 99.402, 'knowledge-science': 98.766, 'instruction-context': 92.482}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 5, 'score': 94.371, 'rank_percentile': 97.5309, 'selected_slug': 'gpt-6-astra-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.84, 'agentic-tool-work': 90.323, 'hard-reasoning': 98.905, 'knowledge-science': 98.02, 'instruction-context': 97.767}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 5, 'score': 94.3354, 'rank_percentile': 97.5309, 'selected_slug': 'gpt-6-astra-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.694, 'agentic-tool-work': 90.327, 'hard-reasoning': 98.905, 'knowledge-science': 98.007, 'instruction-context': 97.745}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 4, 'score': 94.3404, 'rank_percentile': 98.1481, 'selected_slug': 'gpt-6-astra-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.699, 'agentic-tool-work': 90.346, 'hard-reasoning': 98.905, 'knowledge-science': 98.007, 'instruction-context': 97.745}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}}",89.616,2,90.31,86.84,2,2,4,7,45.714,86.694,2,86.699,2,89.246,2,88.977,90.323,2,2,6,10,30.667,90.327,2,90.346,2,99.303,3,99.402,98.905,3,3,4,4,75.0,98.905,3,98.905,3,98.617,5,98.766,98.02,5,5,5,7,94.286,98.007,5,98.007,5,93.539,2,92.482,97.767,2,2,3,4,63.333,97.745,2,97.745,2,14,2,3,61.8,97.5309
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,6,GPT-6 Astra (high),OpenAI,gpt-6-astra-high,gpt 6 astra,exact_config,Provisional,94.033,primary_ranking_key_0_100_weighted_method_score,5.4,5.4,audit_only_not_ranking_key,5,7,2,higher_score_then_stable_id,5,93.9681,7,94.2925,8,8,8,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 4, 'agentic-tool-work': 6, 'hard-reasoning': 4, 'knowledge-science': 5, 'instruction-context': 3}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}}",7,94.2565,6,94.2614,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 5, 'score': 93.9681, 'rank_percentile': 97.5309, 'selected_slug': 'gpt-6-astra-high', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 90.964, 'agentic-tool-work': 89.343, 'hard-reasoning': 99.085, 'knowledge-science': 98.327, 'instruction-context': 92.122}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 7, 'score': 94.2925, 'rank_percentile': 96.2963, 'selected_slug': 'gpt-6-astra-high', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 87.333, 'agentic-tool-work': 90.664, 'hard-reasoning': 98.415, 'knowledge-science': 97.558, 'instruction-context': 97.493}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 7, 'score': 94.2565, 'rank_percentile': 96.2963, 'selected_slug': 'gpt-6-astra-high', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 87.188, 'agentic-tool-work': 90.667, 'hard-reasoning': 98.415, 'knowledge-science': 97.543, 'instruction-context': 97.47}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 6, 'score': 94.2614, 'rank_percentile': 96.9136, 'selected_slug': 'gpt-6-astra-high', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 87.193, 'agentic-tool-work': 90.686, 'hard-reasoning': 98.415, 'knowledge-science': 97.543, 'instruction-context': 97.47}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}}",90.238,2,90.964,87.333,2,2,4,7,45.714,87.188,2,87.193,2,89.607,2,89.343,90.664,2,2,6,10,30.667,90.667,2,90.686,2,98.951,3,99.085,98.415,3,3,4,4,75.0,98.415,3,98.415,3,98.173,5,98.327,97.558,5,5,5,7,94.286,97.543,5,97.543,5,93.196,2,92.122,97.493,2,2,3,4,63.333,97.47,2,97.47,2,14,2,3,61.8,96.9136
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,7,GPT-6 Astra (max),OpenAI,gpt-6-astra,gpt 6 astra,exact_config,Provisional,93.971,primary_ranking_key_0_100_weighted_method_score,6.8,6.8,audit_only_not_ranking_key,6,7,1,higher_score_then_stable_id,7,93.8855,6,94.313,8,8,8,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 4, 'agentic-tool-work': 6, 'hard-reasoning': 4, 'knowledge-science': 5, 'instruction-context': 3}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}}",6,94.2774,5,94.2824,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 7, 'score': 93.8855, 'rank_percentile': 96.2963, 'selected_slug': 'gpt-6-astra', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 89.725, 'agentic-tool-work': 88.76, 'hard-reasoning': 99.384, 'knowledge-science': 98.789, 'instruction-context': 92.771}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 6, 'score': 94.313, 'rank_percentile': 96.9136, 'selected_slug': 'gpt-6-astra', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.538, 'agentic-tool-work': 90.18, 'hard-reasoning': 98.873, 'knowledge-science': 98.091, 'instruction-context': 97.882}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 6, 'score': 94.2774, 'rank_percentile': 96.9136, 'selected_slug': 'gpt-6-astra', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.391, 'agentic-tool-work': 90.184, 'hard-reasoning': 98.873, 'knowledge-science': 98.078, 'instruction-context': 97.861}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 5, 'score': 94.2824, 'rank_percentile': 97.5309, 'selected_slug': 'gpt-6-astra', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.397, 'agentic-tool-work': 90.203, 'hard-reasoning': 98.873, 'knowledge-science': 98.078, 'instruction-context': 97.861}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}}",89.088,2,89.725,86.538,2,2,4,7,45.714,86.391,2,86.397,2,89.044,2,88.76,90.18,2,2,6,10,30.667,90.184,2,90.203,2,99.282,3,99.384,98.873,3,3,4,4,75.0,98.873,3,98.873,3,98.649,5,98.789,98.091,5,5,5,7,94.286,98.078,5,98.078,5,93.793,2,92.771,97.882,2,2,3,4,63.333,97.861,2,97.861,2,14,2,3,61.8,96.2963
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,8,GPT-6 Astra (medium),OpenAI,gpt-6-astra-medium,gpt 6 astra,exact_config,Provisional,93.7422,primary_ranking_key_0_100_weighted_method_score,8.8,8.8,audit_only_not_ranking_key,8,9,1,higher_score_then_stable_id,9,93.689,8,93.9548,8,8,8,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 4, 'agentic-tool-work': 6, 'hard-reasoning': 4, 'knowledge-science': 5, 'instruction-context': 3}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}}",8,93.918,8,93.923,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 9, 'score': 93.689, 'rank_percentile': 95.0617, 'selected_slug': 'gpt-6-astra-medium', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 90.504, 'agentic-tool-work': 89.094, 'hard-reasoning': 98.934, 'knowledge-science': 97.879, 'instruction-context': 92.033}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 8, 'score': 93.9548, 'rank_percentile': 95.679, 'selected_slug': 'gpt-6-astra-medium', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.687, 'agentic-tool-work': 90.403, 'hard-reasoning': 98.181, 'knowledge-science': 97.025, 'instruction-context': 97.477}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 8, 'score': 93.918, 'rank_percentile': 95.679, 'selected_slug': 'gpt-6-astra-medium', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.54, 'agentic-tool-work': 90.407, 'hard-reasoning': 98.181, 'knowledge-science': 97.008, 'instruction-context': 97.453}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 8, 'score': 93.923, 'rank_percentile': 95.679, 'selected_slug': 'gpt-6-astra-medium', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.546, 'agentic-tool-work': 90.426, 'hard-reasoning': 98.181, 'knowledge-science': 97.008, 'instruction-context': 97.453}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}}",89.741,2,90.504,86.687,2,2,4,7,45.714,86.54,2,86.546,2,89.356,2,89.094,90.403,2,2,6,10,30.667,90.407,2,90.426,2,98.783,3,98.934,98.181,3,3,4,4,75.0,98.181,3,98.181,3,97.708,5,97.879,97.025,5,5,5,7,94.286,97.008,5,97.008,5,93.122,2,92.033,97.477,2,2,3,4,63.333,97.453,2,97.453,2,14,2,3,61.8,95.679
