method,method_label,method_scope,rank,model,creator,slug,variant_group,ranking_grain,evidence_tier,score,score_role,rank_mean,rank_weighted_mean,rank_mean_role,rank_min,rank_max,rank_span,rank_tie_break_policy,twopl_rank,twopl_score,sparse_rasch_rank,sparse_rasch_score,twopl_unique_benchmark_families,sparse_unique_benchmark_families,unique_benchmark_families,component_weights,board_item_pool_sizes,rasch_rank,rasch_score,dense_rasch_rank,dense_rasch_score,component_methods,coding_score,coding_tests,coding_twopl_score,coding_sparse_rasch_score,coding_twopl_tests,coding_sparse_rasch_tests,coding_primary_item_pool_size,coding_sparse_item_pool_size,coding_evidence_coverage_score,coding_rasch_score,coding_rasch_tests,coding_dense_rasch_score,coding_dense_rasch_tests,agentic-tool-work_score,agentic-tool-work_tests,agentic-tool-work_twopl_score,agentic-tool-work_sparse_rasch_score,agentic-tool-work_twopl_tests,agentic-tool-work_sparse_rasch_tests,agentic-tool-work_primary_item_pool_size,agentic-tool-work_sparse_item_pool_size,agentic-tool-work_evidence_coverage_score,agentic-tool-work_rasch_score,agentic-tool-work_rasch_tests,agentic-tool-work_dense_rasch_score,agentic-tool-work_dense_rasch_tests,hard-reasoning_score,hard-reasoning_tests,hard-reasoning_twopl_score,hard-reasoning_sparse_rasch_score,hard-reasoning_twopl_tests,hard-reasoning_sparse_rasch_tests,hard-reasoning_primary_item_pool_size,hard-reasoning_sparse_item_pool_size,hard-reasoning_evidence_coverage_score,hard-reasoning_rasch_score,hard-reasoning_rasch_tests,hard-reasoning_dense_rasch_score,hard-reasoning_dense_rasch_tests,knowledge-science_score,knowledge-science_tests,knowledge-science_twopl_score,knowledge-science_sparse_rasch_score,knowledge-science_twopl_tests,knowledge-science_sparse_rasch_tests,knowledge-science_primary_item_pool_size,knowledge-science_sparse_item_pool_size,knowledge-science_evidence_coverage_score,knowledge-science_rasch_score,knowledge-science_rasch_tests,knowledge-science_dense_rasch_score,knowledge-science_dense_rasch_tests,instruction-context_score,instruction-context_tests,instruction-context_twopl_score,instruction-context_sparse_rasch_score,instruction-context_twopl_tests,instruction-context_sparse_rasch_tests,instruction-context_primary_item_pool_size,instruction-context_sparse_item_pool_size,instruction-context_evidence_coverage_score,instruction-context_rasch_score,instruction-context_rasch_tests,instruction-context_dense_rasch_score,instruction-context_dense_rasch_tests,board_test_slots_total,min_board_tests,boards_below_main_target,evidence_coverage_score,rank_percentile
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,1,Claude Fable 5.1 (max with fallback),Anthropic,claude-fable-5-1,claude fable 5 1 with fallback,variant_group,Provisional,94.56,primary_ranking_key_0_100_weighted_method_score,1.0,1.0,audit_only_not_ranking_key,1,1,0,higher_score_then_stable_id,1,94.4378,1,95.0486,12,12,12,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 11, 'hard-reasoning': 6, 'knowledge-science': 7, 'instruction-context': 4}}",1,95.0407,1,95.3118,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 1, 'score': 94.4378, 'rank_percentile': 100.0, 'selected_slug': 'claude-fable-5-1', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 91.05, 'agentic-tool-work': 90.119, 'hard-reasoning': 98.651, 'knowledge-science': 98.339, 'instruction-context': 94.03}, 'board_tests': {'coding': 5, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 1, 'score': 95.0486, 'rank_percentile': 100.0, 'selected_slug': 'claude-fable-5-1', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 89.94, 'agentic-tool-work': 91.44, 'hard-reasoning': 97.889, 'knowledge-science': 98.291, 'instruction-context': 97.682}, 'board_tests': {'coding': 5, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 1, 'score': 95.0407, 'rank_percentile': 100.0, 'selected_slug': 'claude-fable-5-1', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 89.94, 'agentic-tool-work': 91.422, 'hard-reasoning': 97.867, 'knowledge-science': 98.291, 'instruction-context': 97.682}, 'board_tests': {'coding': 5, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 1, 'score': 95.3118, 'rank_percentile': 100.0, 'selected_slug': 'claude-fable-5-1', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 91.199, 'agentic-tool-work': 91.555, 'hard-reasoning': 97.867, 'knowledge-science': 98.282, 'instruction-context': 97.656}, 'board_tests': {'coding': 4, 'agentic-tool-work': 4, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 2}}}",90.828,5,91.05,89.94,5,5,7,7,71.429,89.94,5,91.199,4,90.383,5,90.119,91.44,5,5,10,11,49.091,91.422,5,91.555,4,98.499,3,98.651,97.889,3,3,4,6,70.0,97.867,3,97.867,3,98.329,4,98.339,98.291,4,4,7,7,57.143,98.291,4,98.282,4,94.76,2,94.03,97.682,2,2,4,4,50.0,97.682,2,97.656,2,19,2,1,59.532,100.0
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,2,Claude Opus 5 (max),Anthropic,claude-opus-5,claude opus 5,variant_group,Provisional,93.9217,primary_ranking_key_0_100_weighted_method_score,2.0,2.0,audit_only_not_ranking_key,2,2,0,higher_score_then_stable_id,2,93.7705,2,94.5266,13,13,13,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 11, 'hard-reasoning': 6, 'knowledge-science': 7, 'instruction-context': 4}}",2,94.5174,2,94.5578,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 2, 'score': 93.7705, 'rank_percentile': 99.3289, 'selected_slug': 'claude-opus-5', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 92.103, 'agentic-tool-work': 89.559, 'hard-reasoning': 98.339, 'knowledge-science': 97.249, 'instruction-context': 91.603}, 'board_tests': {'coding': 5, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 2, 'score': 94.5266, 'rank_percentile': 99.3289, 'selected_slug': 'claude-opus-5', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 90.812, 'agentic-tool-work': 91.286, 'hard-reasoning': 97.454, 'knowledge-science': 96.517, 'instruction-context': 96.564}, 'board_tests': {'coding': 5, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 2, 'score': 94.5174, 'rank_percentile': 99.3289, 'selected_slug': 'claude-opus-5', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 90.812, 'agentic-tool-work': 91.265, 'hard-reasoning': 97.429, 'knowledge-science': 96.517, 'instruction-context': 96.564}, 'board_tests': {'coding': 5, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 2, 'score': 94.5578, 'rank_percentile': 99.3289, 'selected_slug': 'claude-opus-5', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 91.057, 'agentic-tool-work': 91.271, 'hard-reasoning': 97.429, 'knowledge-science': 96.503, 'instruction-context': 96.53}, 'board_tests': {'coding': 5, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}}",91.845,5,92.103,90.812,5,5,7,7,71.429,90.812,5,91.057,5,89.904,5,89.559,91.286,5,5,10,11,49.091,91.265,5,91.271,5,98.162,3,98.339,97.454,3,3,4,6,70.0,97.429,3,97.429,3,97.103,5,97.249,96.517,5,5,7,7,71.429,96.517,5,96.503,5,92.595,2,91.603,96.564,2,2,4,4,50.0,96.564,2,96.53,2,20,2,1,62.39,99.3289
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,3,GPT-6 Astra (xhigh),OpenAI,gpt-6-astra-xhigh,gpt 6 astra,variant_group,Provisional,93.5744,primary_ranking_key_0_100_weighted_method_score,3.8,3.8,audit_only_not_ranking_key,3,4,1,higher_score_then_stable_id,4,93.4484,3,94.0783,8,8,8,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 11, 'hard-reasoning': 6, 'knowledge-science': 7, 'instruction-context': 4}}",3,94.0705,3,94.1186,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 4, 'score': 93.4484, 'rank_percentile': 97.9866, 'selected_slug': 'gpt-6-astra-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 89.54, 'agentic-tool-work': 88.118, 'hard-reasoning': 99.035, 'knowledge-science': 98.331, 'instruction-context': 92.217}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 3, 'score': 94.0783, 'rank_percentile': 98.6577, 'selected_slug': 'gpt-6-astra-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 87.827, 'agentic-tool-work': 89.558, 'hard-reasoning': 98.436, 'knowledge-science': 97.588, 'instruction-context': 96.982}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 3, 'score': 94.0705, 'rank_percentile': 98.6577, 'selected_slug': 'gpt-6-astra-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 87.827, 'agentic-tool-work': 89.537, 'hard-reasoning': 98.418, 'knowledge-science': 97.588, 'instruction-context': 96.982}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 3, 'score': 94.1186, 'rank_percentile': 98.6577, 'selected_slug': 'gpt-6-astra-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 88.036, 'agentic-tool-work': 89.612, 'hard-reasoning': 98.418, 'knowledge-science': 97.577, 'instruction-context': 96.951}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}}",89.197,2,89.54,87.827,2,2,7,7,28.571,87.827,2,88.036,2,88.406,2,88.118,89.558,2,2,10,11,19.636,89.537,2,89.612,2,98.915,3,99.035,98.436,3,3,4,6,70.0,98.418,3,98.418,3,98.182,5,98.331,97.588,5,5,7,7,71.429,97.588,5,97.577,5,93.17,2,92.217,96.982,2,2,4,4,50.0,96.982,2,96.951,2,14,2,3,47.927,98.6577
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,4,Claude Fable 5 (with fallback),Anthropic,claude-fable-5,claude fable 5 with fallback,variant_group,Main,93.4685,primary_ranking_key_0_100_weighted_method_score,3.2,3.2,audit_only_not_ranking_key,3,4,1,higher_score_then_stable_id,3,93.4976,4,93.3519,15,15,15,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 11, 'hard-reasoning': 6, 'knowledge-science': 7, 'instruction-context': 4}}",4,93.3426,5,92.9244,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 3, 'score': 93.4976, 'rank_percentile': 98.6577, 'selected_slug': 'claude-fable-5', 'evidence_tier': 'Main', 'board_scores': {'coding': 90.385, 'agentic-tool-work': 89.587, 'hard-reasoning': 98.218, 'knowledge-science': 97.64, 'instruction-context': 91.658}, 'board_tests': {'coding': 4, 'agentic-tool-work': 8, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 3}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 4, 'score': 93.3519, 'rank_percentile': 97.9866, 'selected_slug': 'claude-fable-5', 'evidence_tier': 'Main', 'board_scores': {'coding': 89.976, 'agentic-tool-work': 91.286, 'hard-reasoning': 97.292, 'knowledge-science': 97.638, 'instruction-context': 90.569}, 'board_tests': {'coding': 4, 'agentic-tool-work': 8, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 3}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 4, 'score': 93.3426, 'rank_percentile': 97.9866, 'selected_slug': 'claude-fable-5', 'evidence_tier': 'Main', 'board_scores': {'coding': 89.976, 'agentic-tool-work': 91.265, 'hard-reasoning': 97.266, 'knowledge-science': 97.638, 'instruction-context': 90.569}, 'board_tests': {'coding': 4, 'agentic-tool-work': 8, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 3}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 5, 'score': 92.9244, 'rank_percentile': 97.3154, 'selected_slug': 'claude-fable-5', 'evidence_tier': 'Main', 'board_scores': {'coding': 90.216, 'agentic-tool-work': 89.003, 'hard-reasoning': 97.266, 'knowledge-science': 97.627, 'instruction-context': 90.511}, 'board_tests': {'coding': 4, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 4, 'instruction-context': 3}}}",90.303,4,90.385,89.976,4,4,7,7,57.143,89.976,4,90.216,4,89.927,8,89.587,91.286,8,8,10,11,78.545,91.265,8,89.003,5,98.033,3,98.218,97.292,3,3,4,6,70.0,97.266,3,97.266,3,97.64,4,97.64,97.638,4,4,7,7,57.143,97.638,4,97.627,4,91.44,3,91.658,90.569,3,3,4,4,75.0,90.569,3,90.511,3,22,3,0,67.566,97.9866
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,5,GPT-5.6 Sol (max),OpenAI,gpt-5-6-sol,gpt 5 6 sol,variant_group,Main,92.8604,primary_ranking_key_0_100_weighted_method_score,5.4,5.4,audit_only_not_ranking_key,5,7,2,higher_score_then_stable_id,5,92.9223,7,92.6126,15,15,15,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 11, 'hard-reasoning': 6, 'knowledge-science': 7, 'instruction-context': 4}}",7,92.6086,9,92.1777,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 5, 'score': 92.9223, 'rank_percentile': 97.3154, 'selected_slug': 'gpt-5-6-sol', 'evidence_tier': 'Main', 'board_scores': {'coding': 87.909, 'agentic-tool-work': 87.71, 'hard-reasoning': 98.461, 'knowledge-science': 96.957, 'instruction-context': 93.574}, 'board_tests': {'coding': 4, 'agentic-tool-work': 7, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 3}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 7, 'score': 92.6126, 'rank_percentile': 95.9732, 'selected_slug': 'gpt-5-6-sol', 'evidence_tier': 'Main', 'board_scores': {'coding': 85.892, 'agentic-tool-work': 90.067, 'hard-reasoning': 97.593, 'knowledge-science': 96.183, 'instruction-context': 93.328}, 'board_tests': {'coding': 4, 'agentic-tool-work': 7, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 3}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 7, 'score': 92.6086, 'rank_percentile': 95.9732, 'selected_slug': 'gpt-5-6-sol', 'evidence_tier': 'Main', 'board_scores': {'coding': 85.892, 'agentic-tool-work': 90.071, 'hard-reasoning': 97.569, 'knowledge-science': 96.183, 'instruction-context': 93.328}, 'board_tests': {'coding': 4, 'agentic-tool-work': 7, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 3}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 9, 'score': 92.1777, 'rank_percentile': 94.6309, 'selected_slug': 'gpt-5-6-sol', 'evidence_tier': 'Main', 'board_scores': {'coding': 85.085, 'agentic-tool-work': 88.789, 'hard-reasoning': 97.569, 'knowledge-science': 96.168, 'instruction-context': 93.278}, 'board_tests': {'coding': 3, 'agentic-tool-work': 5, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 3}}}",87.506,4,87.909,85.892,4,4,7,7,57.143,85.892,4,85.085,3,88.181,7,87.71,90.067,7,7,10,11,68.727,90.071,7,88.789,5,98.287,3,98.461,97.593,3,3,4,6,70.0,97.569,3,97.569,3,96.802,5,96.957,96.183,5,5,7,7,71.429,96.183,5,96.168,5,93.525,3,93.574,93.328,3,3,4,4,75.0,93.328,3,93.278,3,22,3,0,68.46,97.3154
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,6,Gemini 3.8 Flash (high),Google,gemini-3-8-flash,gemini 3 8 flash,variant_group,Provisional,92.5025,primary_ranking_key_0_100_weighted_method_score,5.8,5.8,audit_only_not_ranking_key,5,6,1,higher_score_then_stable_id,6,92.3831,5,92.9801,9,9,9,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 11, 'hard-reasoning': 6, 'knowledge-science': 7, 'instruction-context': 4}}",5,92.9697,6,92.8438,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 6, 'score': 92.3831, 'rank_percentile': 96.6443, 'selected_slug': 'gemini-3-8-flash', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 89.317, 'agentic-tool-work': 87.68, 'hard-reasoning': 97.487, 'knowledge-science': 97.167, 'instruction-context': 90.264}, 'board_tests': {'coding': 3, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 5, 'score': 92.9801, 'rank_percentile': 97.3154, 'selected_slug': 'gemini-3-8-flash', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 87.895, 'agentic-tool-work': 89.277, 'hard-reasoning': 96.475, 'knowledge-science': 96.373, 'instruction-context': 94.879}, 'board_tests': {'coding': 3, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 5, 'score': 92.9697, 'rank_percentile': 97.3154, 'selected_slug': 'gemini-3-8-flash', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 87.895, 'agentic-tool-work': 89.256, 'hard-reasoning': 96.445, 'knowledge-science': 96.373, 'instruction-context': 94.879}, 'board_tests': {'coding': 3, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 6, 'score': 92.8438, 'rank_percentile': 96.6443, 'selected_slug': 'gemini-3-8-flash', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 87.246, 'agentic-tool-work': 89.332, 'hard-reasoning': 96.445, 'knowledge-science': 96.358, 'instruction-context': 94.838}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}}",89.033,3,89.317,87.895,3,3,7,7,42.857,87.895,3,87.246,2,87.999,2,87.68,89.277,2,2,10,11,19.636,89.256,2,89.332,2,97.285,3,97.487,96.475,3,3,4,6,70.0,96.445,3,96.445,3,97.008,5,97.167,96.373,5,5,7,7,71.429,96.373,5,96.358,5,91.187,2,90.264,94.879,2,2,4,4,50.0,94.879,2,94.838,2,15,2,2,50.784,96.6443
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,7,Kimi K3 (max),Kimi,kimi-k3,kimi k3,variant_group,Provisional,92.2473,primary_ranking_key_0_100_weighted_method_score,7.2,7.2,audit_only_not_ranking_key,7,8,1,higher_score_then_stable_id,7,92.1693,8,92.5592,15,15,15,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 11, 'hard-reasoning': 6, 'knowledge-science': 7, 'instruction-context': 4}}",8,92.5514,4,93.055,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 7, 'score': 92.1693, 'rank_percentile': 95.9732, 'selected_slug': 'kimi-k3', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.294, 'agentic-tool-work': 88.094, 'hard-reasoning': 97.476, 'knowledge-science': 95.435, 'instruction-context': 93.547}, 'board_tests': {'coding': 2, 'agentic-tool-work': 8, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 3}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 8, 'score': 92.5592, 'rank_percentile': 95.302, 'selected_slug': 'kimi-k3', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.239, 'agentic-tool-work': 90.209, 'hard-reasoning': 96.363, 'knowledge-science': 94.565, 'instruction-context': 95.421}, 'board_tests': {'coding': 2, 'agentic-tool-work': 8, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 3}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 8, 'score': 92.5514, 'rank_percentile': 95.302, 'selected_slug': 'kimi-k3', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.239, 'agentic-tool-work': 90.202, 'hard-reasoning': 96.332, 'knowledge-science': 94.565, 'instruction-context': 95.421}, 'board_tests': {'coding': 2, 'agentic-tool-work': 8, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 3}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 4, 'score': 93.055, 'rank_percentile': 97.9866, 'selected_slug': 'kimi-k3', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.456, 'agentic-tool-work': 90.343, 'hard-reasoning': 96.332, 'knowledge-science': 94.547, 'instruction-context': 97.597}, 'board_tests': {'coding': 2, 'agentic-tool-work': 6, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}}",86.283,2,86.294,86.239,2,2,7,7,28.571,86.239,2,86.456,2,88.517,8,88.094,90.209,8,8,10,11,78.545,90.202,8,90.343,6,97.253,3,97.476,96.363,3,3,4,6,70.0,96.332,3,96.332,3,95.261,5,95.435,94.565,5,5,7,7,71.429,94.565,5,94.547,5,93.922,3,93.547,95.421,3,3,4,4,75.0,95.421,3,97.597,2,21,2,1,64.709,95.9732
twopl_sparse_80_20_score,80% equal-board 2PL and 20% sparse-item Rasch observed-score blend,primary_score_consensus,8,Muse Spark 1.3 (xhigh),Meta,muse-spark-1-3-xhigh,muse spark 1 3,variant_group,Provisional,92.0967,primary_ranking_key_0_100_weighted_method_score,7.6,7.6,audit_only_not_ranking_key,6,8,2,higher_score_then_stable_id,8,91.9358,6,92.7405,8,8,8,"{'twopl_equal_board': 0.8, 'rasch_sparse_item_sensitivity': 0.2}","{'twopl_equal_board': {'coding': 7, 'agentic-tool-work': 10, 'hard-reasoning': 4, 'knowledge-science': 7, 'instruction-context': 4}, 'rasch_sparse_item_sensitivity': {'coding': 7, 'agentic-tool-work': 11, 'hard-reasoning': 6, 'knowledge-science': 7, 'instruction-context': 4}}",6,92.7305,7,92.7792,"{'twopl_equal_board': {'method': 'twopl_equal_board', 'rank': 8, 'score': 91.9358, 'rank_percentile': 95.302, 'selected_slug': 'muse-spark-1-3-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.646, 'agentic-tool-work': 87.088, 'hard-reasoning': 97.918, 'knowledge-science': 95.468, 'instruction-context': 92.559}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_sparse_item_sensitivity': {'method': 'rasch_sparse_item_sensitivity', 'rank': 6, 'score': 92.7405, 'rank_percentile': 96.6443, 'selected_slug': 'muse-spark-1-3-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.543, 'agentic-tool-work': 88.903, 'hard-reasoning': 96.915, 'knowledge-science': 94.54, 'instruction-context': 96.802}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_equal_board': {'method': 'rasch_equal_board', 'rank': 6, 'score': 92.7305, 'rank_percentile': 96.6443, 'selected_slug': 'muse-spark-1-3-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.543, 'agentic-tool-work': 88.882, 'hard-reasoning': 96.886, 'knowledge-science': 94.54, 'instruction-context': 96.802}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}, 'rasch_dense_item_sensitivity': {'method': 'rasch_dense_item_sensitivity', 'rank': 7, 'score': 92.7792, 'rank_percentile': 95.9732, 'selected_slug': 'muse-spark-1-3-xhigh', 'evidence_tier': 'Provisional', 'board_scores': {'coding': 86.759, 'agentic-tool-work': 88.959, 'hard-reasoning': 96.886, 'knowledge-science': 94.522, 'instruction-context': 96.77}, 'board_tests': {'coding': 2, 'agentic-tool-work': 2, 'hard-reasoning': 3, 'knowledge-science': 5, 'instruction-context': 2}}}",86.625,2,86.646,86.543,2,2,7,7,28.571,86.543,2,86.759,2,87.451,2,87.088,88.903,2,2,10,11,19.636,88.882,2,88.959,2,97.717,3,97.918,96.915,3,3,4,6,70.0,96.886,3,96.886,3,95.282,5,95.468,94.54,5,5,7,7,71.429,94.54,5,94.522,5,93.408,2,92.559,96.802,2,2,4,4,50.0,96.802,2,96.77,2,14,2,3,47.927,95.302
